1,-0.491453,-0.491453,0
2,-0.432795,-0.462124,0.0207389
3,-0.464438,-0.462895,0.0138403
4,-0.440831,-0.457379,0.0114266
5,-0.461748,-0.458253,0.00917466
6,-0.341243,-0.438751,0.0193749
7,-0.444179,-0.439527,0.0166225
8,-0.47311,-0.443725,0.0150655
9,-0.424783,-0.44162,0.0135377
10,-0.463254,-0.443784,0.0123556
11,-0.430333,-0.442561,0.0112927
12,-0.453848,-0.443501,0.0103908
13,-0.457667,-0.444591,0.00964845
14,-0.437592,-0.444091,0.00897222
15,-0.457675,-0.444997,0.00841965
16,-0.47089,-0.446615,0.00804745
17,-0.439245,-0.446181,0.00758574
18,-0.469536,-0.447479,0.00727442
19,-0.472052,-0.448772,0.00700558
20,-0.454878,-0.449078,0.00666195
21,-0.439795,-0.448636,0.00635937
22,-0.459114,-0.449112,0.00608811
23,-0.429306,-0.448251,0.005884
24,-0.477802,-0.449482,0.00576622
25,-0.433287,-0.448834,0.00557184
26,-0.442615,-0.448595,0.00536267
27,-0.446635,-0.448522,0.00516455
28,-0.439218,-0.44819,0.00499078
29,-0.448586,-0.448204,0.0048187
30,-0.455729,-0.448455,0.0046646
31,-0.439207,-0.448156,0.00452366
32,-0.425206,-0.447439,0.00443879
33,-0.444428,-0.447348,0.00430522
34,-0.463187,-0.447814,0.00420372
35,-0.399932,-0.446446,0.00430046
36,-0.407484,-0.445363,0.00431504
37,-0.43727,-0.445145,0.00420396
38,-0.41186,-0.444269,0.00418358
39,-0.333424,-0.441427,0.00494844
40,-0.410739,-0.440659,0.00488384
41,-0.450929,-0.44091,0.00477114
42,-0.456102,-0.441272,0.00467123
43,-0.424827,-0.440889,0.00457822
44,-0.469688,-0.441544,0.00452072
45,-0.419669,-0.441058,0.00444632
46,-0.43392,-0.440902,0.00435237
47,-0.424945,-0.440563,0.00427298
48,-0.454423,-0.440852,0.00419371
49,-0.435078,-0.440734,0.00410978
50,-0.42494,-0.440418,0.0040397
51,-0.44486,-0.440505,0.00396143
52,-0.486593,-0.441391,0.00398316
53,-0.481292,-0.442144,0.00397852
54,-0.449727,-0.442285,0.00390732
55,-0.455611,-0.442527,0.00384378
56,-0.45232,-0.442702,0.00377912
57,-0.390667,-0.441789,0.00382149
58,-0.440648,-0.441769,0.00375565
59,-0.467687,-0.442208,0.0037176
60,-0.49083,-0.443019,0.00374292
61,-0.425134,-0.442726,0.00369303
62,-0.478699,-0.443306,0.00367876
63,-0.354251,-0.441892,0.00388246
64,-0.45093,-0.442034,0.00382437
65,-0.40176,-0.441414,0.00381539
66,-0.424452,-0.441157,0.00376623
67,-0.43791,-0.441108,0.00371033
68,-0.50058,-0.441983,0.00375742
69,-0.451919,-0.442127,0.00370573
70,-0.396859,-0.44148,0.00370879
71,-0.436662,-0.441412,0.00365717
72,-0.43523,-0.441327,0.00360738
73,-0.40521,-0.440832,0.00359173
74,-0.475299,-0.441298,0.00357327
75,-0.470319,-0.441685,0.00354652
76,-0.442771,-0.441699,0.00349988
77,-0.483095,-0.442237,0.00349548
78,-0.471836,-0.442616,0.0034712
79,-0.455086,-0.442774,0.00343085
80,-0.451157,-0.442879,0.00338956
81,-0.464848,-0.44315,0.00335855
82,-0.447819,-0.443207,0.00331807
83,-0.443678,-0.443212,0.0032781
84,-0.462214,-0.443439,0.00324687
85,-0.406604,-0.443005,0.00323746
86,-0.489977,-0.443552,0.00324556
87,-0.478383,-0.443952,0.00323286
88,-0.454563,-0.444072,0.00319837
89,-0.413456,-0.443728,0.00318088
90,-0.439115,-0.443677,0.00314595
91,-0.432521,-0.443555,0.00311376
92,-0.466694,-0.443806,0.00309006
93,-0.393947,-0.44327,0.00310299
94,-0.411602,-0.442933,0.00308822
95,-0.469284,-0.44321,0.00306814
96,-0.450689,-0.443288,0.00303717
97,-0.441038,-0.443265,0.00300595
98,-0.471971,-0.443558,0.00298951
99,-0.410946,-0.443229,0.00297741
100,-0.466402,-0.44346,0.00295664
