1,0.010711,0.034486
0.0909918,-0.293682,0.0154656
0.0476644,-0.388787,0.00482439
0.0322893,-0.406955,0.0039152
0.0244141,-0.436564,0.00636321
0.0196271,-0.436347,0.00661361
0.0164096,-0.437506,0.00384509
0.0140984,-0.44163,0.0044021
0.0123579,-0.435226,0.00465805
0.0109999,-0.440439,0.00549188
0.0099108,-0.445474,0.00569358
0.00901795,-0.437939,0.00563007
0.00827267,-0.433345,0.0037146
0.00764117,-0.447073,0.00381426
0.00709925,-0.441106,0.00537141
0.0066291,-0.44632,0.00495228
0.00621736,-0.453416,0.00641053
0.00585377,-0.436646,0.00603923
0.00553036,-0.451955,0.0060016
0.00524082,-0.455075,0.005824
0.00498008,-0.446111,0.00808496
0.00474406,-0.451208,0.00495085
0.0045294,-0.445911,0.00526768
0.00433332,-0.431287,0.00488508
0.00415351,-0.441021,0.00511754
0.00398804,-0.445473,0.0047707
0.00383524,-0.439543,0.00561495
0.00369372,-0.449903,0.00473073
0.00356227,-0.456056,0.00399581
0.00343985,-0.455297,0.00378636
0.00332557,-0.446804,0.00544548
0.00321864,-0.453201,0.0045009
0.00311837,-0.453254,0.0041253
0.00302416,-0.447718,0.00562438
0.00293548,-0.446655,0.00563146
0.00285185,-0.454792,0.00462371
0.00277285,-0.45073,0.00537936
0.00269811,-0.449174,0.0041142
0.00262729,-0.45047,0.00480721
0.0025601,-0.439073,0.00517804
0.00249626,-0.437971,0.00630147
0.00243552,-0.440181,0.00424406
0.00237767,-0.446606,0.00480068
0.0023225,-0.443718,0.00640844
0.00226984,-0.450944,0.0041681
0.00221951,-0.44894,0.00389678
0.00217136,-0.450855,0.0040015
0.00212526,-0.449982,0.00384083
0.00208108,-0.446675,0.00478203
0.00203869,-0.449578,0.00418392
0.001998,-0.451508,0.00412459
0.0019589,-0.447204,0.00329216
0.0019213,-0.446412,0.00488903
0.00188512,-0.448335,0.00467825
0.00185028,-0.453258,0.00497438
0.0018167,-0.452648,0.00502194
0.00178431,-0.455503,0.004531
0.00175306,-0.457118,0.00368963
0.00172289,-0.460559,0.00468514
0.00169374,-0.449548,0.00374732
0.00166556,-0.455855,0.00454851
0.0016383,-0.451731,0.00350287
0.00161192,-0.458277,0.00485301
0.00158637,-0.45691,0.00498535
0.00156162,-0.457057,0.00554919
0.00153763,-0.456656,0.00396647
0.00151437,-0.458963,0.00380372
0.0014918,-0.45369,0.00479395
0.0014699,-0.454752,0.00461077
0.00144862,-0.457991,0.00319056
0.00142796,-0.457991,0.00319056
0.00140788,-0.459235,0.00520903
0.00138835,-0.459235,0.00520903
0.00136936,-0.458254,0.00390628
0.00135088,-0.45537,0.00489788
0.00133289,-0.457428,0.00404072
0.00131537,-0.453809,0.00476424
0.00129831,-0.455386,0.00431658
0.00128169,-0.455541,0.0051578
0.00126549,-0.460795,0.00485031
0.00124969,-0.459397,0.00376741
0.00123428,-0.459397,0.00376741
0.00121924,-0.459397,0.00376741
0.00120457,-0.459397,0.00376741
0.00119025,-0.459397,0.00376741
0.00117626,-0.459397,0.00376741
0.0011626,-0.452619,0.0047507
0.00114925,-0.460011,0.0036445
0.00113621,-0.459916,0.00482052
0.00112346,-0.459916,0.00482052
0.00111099,-0.461479,0.00442749
0.00109879,-0.461479,0.00442749
0.00108686,-0.454934,0.00416645
0.00107519,-0.453135,0.00465573
0.00106376,-0.455446,0.00513902
0.00105258,-0.454329,0.00426842
0.00104162,-0.454453,0.00563968
0.0010309,-0.457398,0.00501484
0.00102039,-0.459726,0.00425905
0.00101009,-0.459726,0.00425905
